Query ID,Winner,BM25_nDCG@10,Dense_nDCG@10,Hybrid_RRF_nDCG@10,Hybrid_Rerank_nDCG@10
test_query1006,Hybrid (RRF),0.8630152897016883,0.7909506325094737,0.933745776545611,0.866947989864271
test_query1007,BM25,0.2984900352767555,0.07839826897867533,0.28371255449703187,0.13886244387355454
test_query1008,BM25,0.32730659600126993,0.19518900079066107,0.20483424751859086,0.20483424751859086
test_query1009,BM25,1.0,0.9363792118010483,1.0,0.7917267193679839
test_query1010,Hybrid (RRF),0.5572998242663684,0.6025064803817581,0.6235540477207574,0.07336392209936005
test_query1011,BM25,1.0,1.0,1.0,1.0
test_query1012,Dense,0.9305687780632227,1.0,1.0,1.0
test_query1013,BM25,1.0,1.0,1.0,1.0
test_query1014,Hybrid (RRF),0.3372080579682881,0.3227266260473091,0.34301849170611365,0.3321737110889728
test_query1015,BM25,1.0,1.0,1.0,0.8611375561264454
test_query1016,Hybrid + Rerank,0.3882251478215036,0.36670281837883434,0.3845937724137609,0.4729327934832575
test_query1017,Hybrid (RRF),0.933745776545611,0.866947989864271,1.0,0.7222954974312066
test_query1018,BM25,1.0,0.38363315291837646,0.866947989864271,0.7065836017263629
test_query1019,Dense,0.5473983622993502,0.6722390270733757,0.636658712740428,0.4576359845799652
test_query1020,Dense,0.22009176629808017,0.6110191504983019,0.42520843362602373,0.5009732673492616
test_query1021,BM25,1.0,0.7859162856301584,1.0,0.8165901947515999
test_query1022,Hybrid + Rerank,0.4322788421471916,0.3706355185414171,0.5116508161747901,0.5142842514302275
test_query1023,BM25,0.22009176629808017,0.22009176629808017,0.22009176629808017,0.22009176629808017
test_query1024,BM25,0.9363792118010483,0.6180396628416763,0.8236998933965709,0.8521705090845474
test_query1025,BM25,1.0,0.8630152897016883,1.0,1.0
test_query1026,Hybrid (RRF),0.5088197627289398,0.4505655760587972,0.5774250016294136,0.5462574254588145
test_query1027,BM25,1.0,1.0,1.0,1.0
test_query1028,Hybrid + Rerank,0.8899541168509599,0.6332971816211658,0.8611375561264454,0.9266360779006401
test_query1029,Hybrid + Rerank,0.933745776545611,0.933745776545611,0.9363792118010483,1.0
test_query1030,BM25,1.0,0.7720617383222417,1.0,1.0
test_query1031,Hybrid + Rerank,0.727329844310522,0.715550648768261,0.7222954974312066,0.9266360779006401
test_query1032,BM25,0.6371130896657825,0.6325414799409712,0.5294438830372382,0.31833954895937183
test_query1033,Hybrid (RRF),0.20248323207250624,0.5513310624619329,0.6911279212606076,0.5743371894486219
test_query1034,Dense,0.9266360779006401,1.0,0.933745776545611,1.0
test_query1035,Dense,0.22009176629808017,1.0,0.5009732673492616,0.9052116356304493
test_query1036,BM25,1.0,0.8701249883466593,1.0,1.0
test_query1037,Hybrid + Rerank,0.3436966913921454,0.9363792118010483,0.866947989864271,1.0
test_query1038,BM25,1.0,1.0,1.0,1.0
test_query1039,Hybrid (RRF),0.9363792118010483,0.8521705090845474,1.0,1.0
test_query1040,Hybrid (RRF),0.866947989864271,0.8263333286520083,0.9363792118010483,0.8454256604216017
test_query1041,Hybrid (RRF),0.36680070555131283,0.7381919257729245,0.8603818544462509,0.7859162856301584
test_query1042,Hybrid (RRF),0.7846170207230129,0.67175898907361,0.933745776545611,0.7663491917568946
test_query1043,BM25,1.0,0.9363792118010483,1.0,1.0
test_query1044,BM25,1.0,1.0,1.0,1.0
test_query1045,BM25,0.5587148206871071,0.4330549290057019,0.5469356251448461,0.5404673768993046
test_query1046,Hybrid + Rerank,0.40348266660099286,0.25284102718517737,0.35359815335916356,0.45449827622138
test_query1047,BM25,0.9363792118010483,0.7682269253321375,0.9216017310213247,0.857980942822373
test_query1048,BM25,1.0,0.914856882358379,0.9363792118010483,0.9266360779006401
test_query1049,Hybrid + Rerank,0.5033242827953464,0.804810999209339,0.7007731679885374,1.0
test_query1050,BM25,1.0,0.727329844310522,1.0,0.9363792118010483
test_query1051,Hybrid + Rerank,0.4131279133289227,0.9266360779006401,0.8454256604216017,0.9305687780632227
test_query1052,Hybrid (RRF),0.6749359875559983,0.7065632165480471,0.9052116356304493,0.6311443278613471
test_query1053,BM25,0.5861163849908828,0.5141863642577489,0.5599332595218056,0.3340514446642156
test_query1054,Hybrid (RRF),0.424926013816671,0.6901935063354876,0.7721596254947203,0.6145870006788592
test_query1055,Hybrid (RRF),0.7695261902392829,0.8701249883466593,1.0,0.8630152897016883
test_query1056,Hybrid + Rerank,0.13886244387355454,0.2835149363066189,0.20248323207250624,0.2934556883974402
test_query1057,Hybrid (RRF),0.6563033086078546,0.7222954974312066,0.8701249883466593,0.498250645792228
test_query1058,Hybrid (RRF),0.37566986542073233,0.2735872697693364,0.38541299932114065,0.3843113526044082
test_query1059,Dense,0.4690000933206748,1.0,0.5384313152574521,0.5637884576902256
test_query1060,Hybrid + Rerank,0.8415908474314976,0.9266360779006401,0.933745776545611,0.9363792118010483
test_query1061,BM25,0.44773452261294694,0.4189179618884325,0.4198523768135526,0.4368897419958061
test_query1062,BM25,1.0,0.19518900079066107,0.5174612499126158,0.3093521167391581
test_query1063,BM25,1.0,1.0,1.0,1.0
test_query1064,Hybrid + Rerank,0.576323354912681,0.37566986542073233,0.596517333399007,0.6243301345792677
test_query1065,Dense,0.6489315753318465,1.0,0.9363792118010483,0.7467045958894682
test_query1066,BM25,0.800693766409882,0.40346228142267715,0.6325414799409712,0.576669299949219
test_query1067,BM25,1.0,0.8454256604216017,1.0,1.0
test_query1068,BM25,0.6378891765242928,0.4932162989129127,0.606241562353928,0.5252098581198152
test_query1069,Hybrid + Rerank,0.7948833326720564,0.6364741801035539,0.8611375561264454,0.866947989864271
test_query1070,BM25,0.7630946912803436,0.5861163849908828,0.7241528458281337,0.6975961695061491
test_query1071,BM25,1.0,1.0,1.0,0.7909506325094737
test_query1072,BM25,0.6601585067762746,0.3589542101716347,0.5887498202463202,0.3589542101716347
test_query1073,BM25,0.4537425745411855,0.3589542101716347,0.3589542101716347,0.3589542101716347
test_query1074,BM25,0.6352557412688555,0.47289350335945435,0.4825387500873843,0.5590796706691326
test_query1075,BM25,1.0,0.5513310624619329,1.0,1.0
test_query1076,BM25,1.0,1.0,1.0,1.0
test_query1077,BM25,0.804810999209339,0.5442213638169618,0.804810999209339,0.7264127302306637
test_query1078,Hybrid + Rerank,0.0,0.39215784798408637,0.33013764944712026,0.44793214080335986
test_query1079,Dense,0.9216017310213247,1.0,1.0,1.0
test_query1080,Dense,0.857980942822373,0.9363792118010483,0.9216017310213247,0.5958595188912912
test_query1081,Hybrid (RRF),0.642186726668901,0.5797827732044221,0.6840182226156365,0.5867945846769145
test_query1082,Hybrid + Rerank,0.4690000933206748,0.4690000933206748,0.4690000933206748,0.6207622843987103
test_query1083,BM25,0.793584067764911,0.605504765619221,0.7885497208855957,0.7885497208855957
test_query1084,Hybrid + Rerank,0.857980942822373,0.933745776545611,0.8701249883466593,0.9363792118010483
test_query1085,BM25,1.0,0.9363792118010483,0.9363792118010483,1.0
test_query1086,Hybrid (RRF),0.7116179486056782,0.6601585067762746,0.7467045958894682,0.42959551071396096
test_query1087,Hybrid (RRF),0.23047380976071707,0.5270672065167423,1.0,1.0
test_query1088,BM25,1.0,0.8701249883466593,0.9363792118010483,1.0
test_query1089,Hybrid + Rerank,0.485813635742251,0.5473983622993502,0.6678262889110271,0.7859162856301584
test_query1090,BM25,1.0,0.5455017237786198,0.9363792118010483,0.9363792118010483
test_query1091,Hybrid (RRF),0.8701249883466593,0.8701249883466593,0.933745776545611,0.8899541168509599
test_query1092,BM25,0.22009176629808017,0.22009176629808017,0.22009176629808017,0.22009176629808017
test_query1093,BM25,1.0,0.6683063269107928,0.793584067764911,0.9363792118010483
test_query1094,Dense,0.4954588824701808,1.0,0.8415908474314976,1.0
test_query1095,BM25,1.0,0.3589542101716347,0.3589542101716347,0.4636440365082036
test_query1096,BM25,1.0,0.8630152897016883,0.9363792118010483,1.0
test_query1097,BM25,1.0,1.0,1.0,1.0
test_query1098,BM25,1.0,0.9052116356304493,1.0,0.914856882358379
test_query1099,BM25,1.0,0.6563033086078546,1.0,1.0
test_query1100,BM25,0.702728403557943,0.40350157154648025,0.5326208815196265,0.4537425745411855
test_query1101,Dense,0.8701249883466593,1.0,1.0,1.0
test_query1102,BM25,0.49435723575344825,0.07336392209936005,0.36288691033421744,0.11004588314904008
test_query1103,Hybrid (RRF),0.78180487222265,0.7917267193679839,0.7967610662472993,0.715550648768261
test_query1104,BM25,1.0,1.0,1.0,1.0
test_query1105,Hybrid (RRF),0.6177639991612475,0.6835381846158709,0.7059054020403313,0.7034066032439746
test_query1106,BM25,0.9363792118010483,0.7967610662472993,0.9305687780632227,0.933745776545611
test_query1107,Hybrid (RRF),0.5933607200949346,0.7289115290270202,0.7849818707050383,0.6901935063354876
test_query1108,Hybrid + Rerank,0.33013764944712026,0.3995688713838975,0.3995688713838975,0.4920062203073637
test_query1109,Dense,0.9363792118010483,1.0,1.0,1.0
test_query1110,Hybrid + Rerank,0.6683063269107928,0.6274092458891772,0.7655934900767002,0.7791714369672127
test_query1111,BM25,0.6188656458779801,0.45447937127589266,0.3340514446642156,0.2489083270225946
test_query1112,Hybrid + Rerank,0.7600791051976192,0.6520881886359191,0.857980942822373,0.8899541168509599
test_query1113,BM25,0.9305687780632227,0.84860265890399,0.9266360779006401,0.7503359712972109
test_query1114,Hybrid + Rerank,0.5957616317188126,0.6332971816211658,0.6015720654566381,0.6405914129030109
test_query1115,Hybrid (RRF),0.6235744328990731,0.8572048559638628,0.933745776545611,0.9052116356304493
test_query1116,Dense,0.3398414932237254,0.9363792118010483,0.9305687780632227,0.5914640815742043
test_query1117,Dense,0.7846170207230129,1.0,0.8603818544462509,0.933745776545611
test_query1118,Dense,0.8318477135310893,1.0,1.0,0.6371130896657825
test_query1119,BM25,0.9363792118010483,0.8701249883466593,0.9363792118010483,0.8512360941594274
test_query1120,BM25,0.30701473034246535,0.07336392209936005,0.2578753740644926,0.15139734109601002
test_query1121,BM25,1.0,1.0,1.0,1.0
test_query1122,Dense,0.5067837010870873,0.7183424120903081,0.6489315753318465,0.6601585067762746
test_query1123,Dense,0.42257499837058643,0.9363792118010483,0.8205228949141826,0.5868720866710773
test_query1124,Dense,0.9363792118010483,1.0,0.9363792118010483,0.9363792118010483
test_query1125,BM25,0.6531466953037821,0.5631102580041939,0.5645441593704201,0.5548989126424904
test_query1126,BM25,1.0,1.0,1.0,1.0
test_query1127,Dense,0.5884674004369673,1.0,0.7885497208855957,0.9305687780632227
test_query1128,BM25,1.0,1.0,1.0,1.0
test_query1129,Hybrid (RRF),0.4193979998881982,0.2984900352767555,0.539641393863001,0.4818998405251556
test_query1130,BM25,1.0,1.0,1.0,1.0
test_query1131,Hybrid + Rerank,0.857980942822373,0.9305687780632227,0.9266360779006401,1.0
test_query1132,BM25,0.9216017310213247,0.6117952373568122,0.7967610662472993,0.8630152897016883
test_query1133,BM25,1.0,1.0,1.0,1.0
test_query1134,Dense,0.741670249010153,1.0,0.8701249883466593,0.8263333286520083
test_query1135,BM25,1.0,0.804810999209339,0.933745776545611,0.933745776545611
test_query1136,BM25,1.0,1.0,1.0,1.0
test_query1137,Hybrid (RRF),0.3570764765963919,0.34051969290975714,0.46270962158308354,0.4530643748551537
test_query1138,Hybrid + Rerank,0.7385567757549499,0.5619107241149828,0.7381919257729245,0.8603818544462509
test_query1139,BM25,1.0,0.6203974344166848,0.8630152897016883,0.7605591431973849
test_query1140,Hybrid + Rerank,0.7702043899253147,0.762416491594312,0.7967610662472993,0.8630152897016883
test_query1141,Dense,0.6936634693435663,0.9266360779006401,0.800693766409882,0.793584067764911
test_query1142,BM25,0.8512360941594274,0.5009732673492616,0.835780413693672,0.7819835854675755
test_query1143,BM25,0.8603818544462509,0.7849818707050383,0.8482378089219645,0.642186726668901
test_query1144,Hybrid + Rerank,0.7058075148678526,0.1478294909154526,0.5716349530699038,0.8115558478722846
test_query1145,Hybrid + Rerank,0.39170347105873193,0.5541432109622958,0.47479014188018454,0.6274092458891772
test_query1146,BM25,1.0,0.6188656458779801,0.8318477135310893,0.866947989864271
test_query1147,Dense,0.0,0.43199642233783886,0.2710884709729799,0.40160493302575007
test_query1148,BM25,1.0,1.0,1.0,0.933745776545611
test_query1149,Hybrid + Rerank,0.5430029249822634,0.33798414482679834,0.4760705018418426,0.6214011939609386
test_query1150,Dense,0.914856882358379,1.0,0.9363792118010483,1.0
test_query1151,BM25,0.7849818707050383,0.5541432109622958,0.7222954974312066,0.49276192198755814
test_query1152,Hybrid (RRF),0.9363792118010483,0.7151857987862356,1.0,0.8643145546088337
test_query1153,BM25,0.7917267193679839,0.6659485553357843,0.7026305163854645,0.7695261902392829
test_query1154,Dense,0.2578753740644926,0.933745776545611,0.6520881886359191,0.7529694065526482
test_query1155,BM25,1.0,1.0,1.0,1.0
test_query1156,Dense,0.3932783996463063,0.8553475075669357,0.7315449642824575,0.841492960259019
test_query1157,Dense,0.11004588314904008,1.0,0.4966757172046536,0.9266360779006401
test_query1158,Hybrid (RRF),0.7721596254947203,0.857980942822373,0.866947989864271,0.7702043899253147
test_query1159,Hybrid (RRF),0.2866919347890071,0.30623864348395513,0.41656694644234793,0.3471357245055706
test_query1160,Hybrid + Rerank,0.31328481690174087,0.28838205139432177,0.3093521167391581,0.3877503857178334
test_query1161,Dense,0.17630010660342912,0.5801476231864474,0.33013764944712026,0.48471198902551854
test_query1162,Hybrid + Rerank,0.42914113378860647,0.793584067764911,0.8899541168509599,1.0
test_query1163,Dense,0.6726934039987301,0.772837825180752,0.7123736502858727,0.6212166613240646
test_query1164,Dense,0.800693766409882,1.0,1.0,1.0
test_query1165,BM25,1.0,1.0,1.0,1.0
test_query1166,Hybrid (RRF),0.4922818839877925,0.47674870152787435,0.5747915663739762,0.5481351590340573
test_query1167,Hybrid (RRF),0.20483424751859086,0.3882251478215036,0.5252098581198152,0.5152880109744815
test_query1168,BM25,0.7065836017263629,0.6110191504983019,0.6987957033953602,0.4230293752959408
test_query1169,Hybrid + Rerank,0.2863459897524692,0.5298982599625925,0.47842151728792726,0.5428183923453893
test_query1170,BM25,0.9052116356304493,0.6306637463657283,0.6867151830982591,0.6969179698201173
test_query1171,Dense,0.9216017310213247,1.0,1.0,1.0
test_query1172,Hybrid (RRF),0.5988751049740155,0.7467045958894682,0.8603818544462509,0.7720617383222417
test_query1173,BM25,0.9266360779006401,0.7967610662472993,0.8701249883466593,0.8364586133797037
test_query1174,Dense,0.36288691033421744,1.0,0.8165901947515999,0.4662774717636409
test_query1175,BM25,0.8899541168509599,0.31204907722178066,0.7421246259355073,0.6364741801035539
test_query1176,Hybrid (RRF),0.8643145546088337,0.8572048559638628,1.0,0.8630152897016883
test_query1177,Hybrid (RRF),0.9216017310213247,0.7125523635307982,1.0,0.9363792118010483
test_query1178,Hybrid + Rerank,0.7116179486056782,0.8603818544462509,0.8482378089219645,1.0
test_query1179,Hybrid + Rerank,0.7019727018777485,0.8364586133797037,0.7702043899253147,0.933745776545611
test_query1180,Hybrid (RRF),0.5455017237786198,0.5404673768993046,0.5481351590340573,0.5481351590340573
test_query1181,Hybrid + Rerank,0.6968404678259545,0.8512360941594274,0.9216017310213247,0.933745776545611
test_query1182,BM25,1.0,0.9216017310213247,1.0,1.0
test_query1183,Hybrid (RRF),0.4690000933206748,0.7682269253321375,1.0,0.8643145546088337
test_query1184,Hybrid + Rerank,0.6722390270733757,0.7007731679885374,0.7630946912803436,0.800693766409882
test_query1185,BM25,0.40995091484653445,0.08514311764162098,0.1635413866202963,0.20483424751859086
test_query1186,Hybrid (RRF),0.7948833326720564,0.7846170207230129,0.9052116356304493,0.7467045958894682
test_query1187,Hybrid (RRF),0.7759944384848244,0.5100691314582919,0.8611375561264454,0.7951657524814092
test_query1188,Dense,0.606241562353928,0.914856882358379,0.8236998933965709,0.8899541168509599
test_query1189,Hybrid + Rerank,0.6620158551732016,0.48571574856977245,0.7289115290270202,0.7819835854675755
test_query1190,Hybrid (RRF),0.7133080652109929,0.5884674004369673,0.7503359712972109,0.7314470771099789
test_query1191,Hybrid + Rerank,0.9052116356304493,0.9216017310213247,0.914856882358379,0.933745776545611
test_query1192,Hybrid (RRF),0.40067051810063,0.37326895379685443,0.44773452261294694,0.2685529228900211
test_query1193,Hybrid + Rerank,0.34051969290975714,0.3280622976814645,0.2781981696179509,0.5993294818993699
test_query1194,BM25,0.2684550357175426,0.1731866333482261,0.23365080824310533,0.20248323207250624
test_query1195,Hybrid (RRF),0.9266360779006401,0.7909506325094737,0.9363792118010483,0.8611375561264454
test_query1196,Hybrid + Rerank,0.7058075148678526,0.513528549750033,0.6994739030813919,0.7471589728148227
test_query1197,Dense,0.857980942822373,1.0,1.0,1.0
test_query1198,Hybrid (RRF),0.31488013066763093,0.36211082347570717,0.7538142945344393,0.46001266110046096
test_query1199,BM25,1.0,1.0,1.0,1.0
test_query1200,Hybrid (RRF),0.8603818544462509,0.6835381846158709,0.933745776545611,0.857980942822373
test_query1201,BM25,1.0,0.642186726668901,1.0,1.0
test_query1202,Hybrid (RRF),0.382414714083678,0.6678262889110271,0.7471589728148227,0.6489315753318465
test_query1203,BM25,0.3347092591719316,0.22212782793993274,0.1884441521277154,0.24309789328476902
test_query1204,BM25,1.0,0.826813366651774,1.0,1.0
test_query1205,BM25,0.7151857987862356,0.4537425745411855,0.5326208815196265,0.424926013816671
